year,category,question,answer,analysis,index,score,question_en,analysis_en,score_question,score_analysis
2018,（新课标ⅲ）,"6. (5 分) 直线 $x+y+2=0$ 分别与 $x$ 轴, $y$ 轴交于 $A$, B 两点, 点 $P$ 在圆 $(x-2)$ ${ }^{2}+y^{2}=2$ 上，则 $\triangle A B P$ 面积的取值范围是 $(\quad)$
A. $[2,6]$
B. $[4,8]$
C. $[\sqrt{2}, 3 \sqrt{2}]$
D. $[2 \sqrt{2}, 3 \sqrt{2}]$
",['A'],"解: $\because$ 直线 $x+y+2=0$ 分别与 $x$ 轴, $y$ 轴交于 $A, B$ 两点, $\therefore$ 令 $\mathrm{x}=0$, 得 $\mathrm{y}=-2$, 令 $\mathrm{y}=0$, 得 $\mathrm{x}=-2$,

$\therefore A(-2,0), B(0,-2),|A B|=\sqrt{4+4}=2 \sqrt{2}$,

$\because$ 点 $P$ 在圆 $(x-2)^{2}+y^{2}=2$ 上, $\therefore$ 设 $P(2+\sqrt{2} \cos \theta, \sqrt{2} \sin \theta)$,

$\therefore$ 点 $\mathrm{P}$ 到直线 $\mathrm{x}+\mathrm{y}+2=0$ 的距离: $\mathrm{d}=\frac{|2+\sqrt{2} \cos \theta+\sqrt{2} \sin \theta+2|}{\sqrt{2}}=\frac{\left|2 \sin \left(\theta+\frac{\pi}{4}\right)+4\right|}{\sqrt{2}}$,

$\because \sin \left(\theta+\frac{\pi}{4}\right) \in[-1,1], \quad \therefore d=\frac{\left|2 \sin \left(\theta+\frac{\pi}{4}\right)+4\right|}{\sqrt{2}} \in[\sqrt{2}, 3 \sqrt{2}]$,

$\therefore \triangle \mathrm{ABP}$ 面积的取值范围是:

$\left[\frac{1}{2} \times 2 \sqrt{2} \times \sqrt{2}, \frac{1}{2} \times 2 \sqrt{2} \times 3 \sqrt{2}\right]=[2,6]$.

故选: $A$.
",125,5,"6. (5 points) Straight line$x+y+2=0$Separate and$x$axis,$y$The axis intersects$A$, two points B, point$P$In the circle$(x-2)$${ }^{2}+y^{2}=2$Up, then$\triangle A B P$The range of area values ​​is$(\quad)$A.$[2,6]$B.$[4,8]$C.$[\sqrt{2}, 3 \sqrt{2}]$D.$[2 \sqrt{2}, 3 \sqrt{2}]$","solution:$\because$straight line$x+y+2=0$Separate and$x$axis,$y$The axis intersects$A, B$Two o'clock,$\therefore$make$\mathrm{x}=0$, have to$\mathrm{y}=-2$, make$\mathrm{y}=0$, have to$\mathrm{x}=-2$,$\therefore A(-2,0), B(0,-2),|A B|=\sqrt{4+4}=2 \sqrt{2}$,$\because$point$P$In the circle$(x-2)^{2}+y^{2}=2$superior,$\therefore$set up$P(2+\sqrt{2} \cos \theta, \sqrt{2} \sin \theta)$,$\therefore$point$\mathrm{P}$To straight line$\mathrm{x}+\mathrm{y}+2=0$Distance:$\mathrm{d}=\frac{|2+\sqrt{2} \cos \theta+\sqrt{2} \sin \theta+2|}{\sqrt{2}}=\frac{\left|2 \sin \left(\theta+\frac{\pi}{4}\right)+4\right|}{\sqrt{2}}$,$\because \sin \left(\theta+\frac{\pi}{4}\right) \in[-1,1], \quad \therefore d=\frac{\left|2 \sin \left(\theta+\frac{\pi}{4}\right)+4\right|}{\sqrt{2}} \in[\sqrt{2}, 3 \sqrt{2}]$,$\therefore \triangle \mathrm{ABP}$The range of area values ​​is:$\left[\frac{1}{2} \times 2 \sqrt{2} \times \sqrt{2}, \frac{1}{2} \times 2 \sqrt{2} \times 3 \sqrt{2}\right]=[2,6]$.

So, the correct answer is:$A$.",133.17,113.63
2018,（新课标ⅲ）,"8. (5 分) 某群体中的每位成员使用移动支付的概率都为 $\mathrm{p}$, 各成员的支付方式 相互独立. 设 $\mathrm{X}$ 为该群体的 10 位成员中使用移动支付的人数, $D X=2.4, P$ $(x=4)<P(X=6)$, 则 $p=(\quad)$
A. 0.7
B. 0.6
C. 0.4
D. 0.3
",['B'],"解：某群体中的每位成员使用移动支付的概率都为 $\mathrm{p}$, 看做是独立重复 事件，满足 $X \sim B \quad(10, \mathrm{p})$,

$P(x=4)<P(X=6)$, 可得 $C_{10}^{4} p^{4}(1-p)^{6}<c_{10}^{6} p^{6}(1-p)^{4}$, 可得 $1-2 p<0$. 即 $p>\frac{1}{2}$

因为 $D X=2.4$, 可得 $10 p(1-p)=2.4$, 解得 $p=0.6$ 或 $p=0.4$ (舍去).

故选: $B$.
",126,5,"8. (5 points) The probability of using mobile payment for each member in a group is$\mathrm{p}$, the payment methods of each member are independent of each other.$\mathrm{X}$The number of people using mobile payments for the 10 members of this group,$D X=2.4, P$$(x=4)<P(X=6)$, then $p=(\quad)$A. 0.7
B. 0.6
C. 0.4
D. 0.3","Solution: The probability of using mobile payment for each member in a group is$\mathrm{p}$, regarded as independent repetition events, satisfying$X \sim B \quad(10, \mathrm{p})$,$P(x=4)<P(X=6)$, available$C_{10}^{4} p^{4}(1-p)^{6}<c_{10}^{6} p^{6}(1-p)^{4}$, available$1-2 p<0$. So $p>\frac{1}{2}$because$D X=2.4$, available$10 p(1-p)=2.4$, solve it$p=0.6$or$p=0.4$(rounding).

So, the correct answer is:$B$.",150.0,150.0
2018,（新课标ⅲ）,"9. (5 分) $\triangle A B C$ 的内角 A, B, C 的对边分别为 $a, b, C$. 若 $\triangle A B C$ 的面积为 $\frac{a^{2}+b^{2}-c^{2}}{4}$, 则 $\mathrm{C}=(\quad)$
A. $\frac{\pi}{2}$
B. $\frac{\pi}{3}$
C. $\frac{\pi}{4}$
D. $\frac{\pi}{6}$
",['C'],"解: $\because \triangle A B C$ 的内角 $A, B, C$ 的对边分别为 $a, b, c$.

$\triangle A B C$ 的面积为 $\frac{a^{2}+b^{2}-c^{2}}{4}$,

$\therefore S_{\triangle A B C}=\frac{1}{2} a b \sin C=\frac{a^{2}+b^{2}-c^{2}}{4}$ $\therefore \sin \mathrm{C}=\frac{\mathrm{a}^{2}+\mathrm{b}^{2}-\mathrm{c}^{2}}{2 \mathrm{ab}}=\cos \mathrm{C}$,

$\because 0<\mathrm{C}<\pi, \quad \therefore \mathrm{C}=\frac{\pi}{4}$.

故选: C.
",127,5,"9. (5 points)$\triangle A B C$The opposite sides of the inner angles A, B, and C are respectively$a, b, C$. like$\triangle A B C$The area of$\frac{a^{2}+b^{2}-c^{2}}{4}$, then $\mathrm{C}=(\quad)$A.$\frac{\pi}{2}$B.$\frac{\pi}{3}$C.$\frac{\pi}{4}$D.$\frac{\pi}{6}$","solution:$\because \triangle A B C$Inside the target$A, B, C$The opposite sides are$a, b, c$.$\triangle A B C$The area of$\frac{a^{2}+b^{2}-c^{2}}{4}$,$\therefore S_{\triangle A B C}=\frac{1}{2} a b \sin C=\frac{a^{2}+b^{2}-c^{2}}{4}$$\therefore \sin \mathrm{C}=\frac{\mathrm{a}^{2}+\mathrm{b}^{2}-\mathrm{c}^{2}}{2 \mathrm{ab}}=\cos \mathrm{C}$,$\because 0<\mathrm{C}<\pi, \quad \therefore \mathrm{C}=\frac{\pi}{4}$.

So, the correct answer is: C.",124.53,113.13
2018,（新课标ⅲ）,"11. (5 分) 设 $F_{1}, F_{2}$ 是双曲线 $C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$ 的左, 右焦点, $O$ 是坐标原点. 过 $F_{2}$ 作 $C$ 的一条渐近线的垂线, 垂足为 $P$, 若 $\left|P F_{1}\right|=\sqrt{6}|O P|$, 则 $C$ 的离心率为 $(\quad)$
A. $\sqrt{5}$
B. 2
C. $\sqrt{3}$
D. $\sqrt{2}$
",['C'],"解：双曲线 $C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1 \quad(a>0 . b>0)$ 的一条渐近线方程为 $y=\frac{b}{a} x$, $\therefore$ 点 $\mathrm{F}_{2}$ 到渐近线的距离 $\mathrm{d}=\frac{\mathrm{bc}}{\sqrt{\mathrm{a}^{2}+\mathrm{b}^{2}}}=\mathrm{b}$, 即 $\left|P F_{2}\right|=b$,

$\therefore|\mathrm{OP}|=\sqrt{\left|O \mathrm{~F}_{2}\right|^{2}-\left|\mathrm{PF}_{2}\right|^{2}}=\sqrt{c^{2}-\mathrm{b}^{2}}=\mathrm{a}, \quad \cos \angle \mathrm{PF} \mathrm{F}_{2} \mathrm{O}=\frac{\mathrm{b}}{\mathrm{c}}$,

$\because\left|\mathrm{PF}_{1}\right|=\sqrt{6}|\mathrm{OP}|$

$\therefore\left|P F_{1}\right|=\sqrt{6} a$ 在三角形 $F_{1} P F_{2}$ 中, 由余弦定理可得 $\left|P F_{1}\right|^{2}=\left|P F_{2}\right|^{2}+\left|F_{1} F_{2}\right|^{2}-2\left|P F_{2}\right| \cdot\left|F_{1} F_{2}\right| C O S \angle$ $\mathrm{PF}_{2} \mathrm{O}$

$\therefore 6 \mathrm{a}^{2}=\mathrm{b}^{2}+4 c^{2}-2 \times b \times 2 c \times \frac{b}{c}=4 c^{2}-3 b^{2}=4 c^{2}-3 \quad\left(c^{2}-a^{2}\right)$,

即 $3 a^{2}=c^{2}$,

即 $\sqrt{3} a=c$,

$\therefore \mathrm{e}=\frac{\mathrm{c}}{\mathrm{a}}=\sqrt{3}$,

故选: C.
",128,5,"11. (5 points) Set$F_{1}, F_{2}$It's a hyperbolic$C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$left, right focus,$O$It is the origin of the coordinates.$F_{2}$do$C$a vertical line of an asymptomatic line, the foot is$P$, like$\left|P F_{1}\right|=\sqrt{6}|O P|$, then $C$The eccentricity rate is$(\quad)$A.$\sqrt{5}$B. 2
C.$\sqrt{3}$D.$\sqrt{2}$","Solution: Hyperbolic$C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1 \quad(a>0 . b>0)$an asymptomatic equation of$y=\frac{b}{a} x$,$\therefore$point$\mathrm{F}_{2}$Distance to the asymptomatic line$\mathrm{d}=\frac{\mathrm{bc}}{\sqrt{\mathrm{a}^{2}+\mathrm{b}^{2}}}=\mathrm{b}$, So $\left|P F_{2}\right|=b$,$\therefore|\mathrm{OP}|=\sqrt{\left|O \mathrm{~F}_{2}\right|^{2}-\left|\mathrm{PF}_{2}\right|^{2}}=\sqrt{c^{2}-\mathrm{b}^{2}}=\mathrm{a}, \quad \cos \angle \mathrm{PF} \mathrm{F}_{2} \mathrm{O}=\frac{\mathrm{b}}{\mathrm{c}}$,$\because\left|\mathrm{PF}_{1}\right|=\sqrt{6}|\mathrm{OP}|$$\therefore\left|P F_{1}\right|=\sqrt{6} a$In the triangle$F_{1} P F_{2}$In this case, it can be obtained from the cosine theorem$\left|P F_{1}\right|^{2}=\left|P F_{2}\right|^{2}+\left|F_{1} F_{2}\right|^{2}-2\left|P F_{2}\right| \cdot\left|F_{1} F_{2}\right| C O S \angle$$\mathrm{PF}_{2} \mathrm{O}$$\therefore 6 \mathrm{a}^{2}=\mathrm{b}^{2}+4 c^{2}-2 \times b \times 2 c \times \frac{b}{c}=4 c^{2}-3 b^{2}=4 c^{2}-3 \quad\left(c^{2}-a^{2}\right)$,

So $3 a^{2}=c^{2}$,

So $\sqrt{3} a=c$,$\therefore \mathrm{e}=\frac{\mathrm{c}}{\mathrm{a}}=\sqrt{3}$,

So, the correct answer is: C.",139.76,111.55
2018,（新课标ⅲ）,"12. (5 分) 设 $a=\log _{0.2} 0.3, b=\log _{2} 0.3$, 则 $(\quad)$
A. $a+b<a b<0$
B. $a b<a+b<0$
C. $a+b<0<a b$
D. $a b<0<a+b$
",['B'],"解: $\because \mathrm{a}=\log _{0.2} 0.3=\frac{1 \mathrm{~g} 0.3}{-\lg 5}, \mathrm{~b}=\log _{2} 0.3=\frac{\lg 0.3}{1 \mathrm{~g} 2}$,

$\therefore \mathrm{a}+\mathrm{b}=\frac{\lg 0.3}{\lg 2}-\frac{\lg 0.3}{\lg 5}=\frac{\lg 0.3(\lg 5-\lg 2)}{\lg 2 \lg 5}=\frac{\lg 0.3 \lg \frac{5}{2}}{\lg 2 \lg 5}$,

$\mathrm{ab}=-\frac{\lg 0.3}{\lg 2} \cdot \frac{\lg 0.3}{\lg 5}=\frac{\lg 0.3 \cdot 1 \mathrm{~g} \frac{10}{3}}{\lg 2 \lg 5}$,

$\because \lg \frac{10}{3}>\lg \frac{5}{2}, \frac{\lg 0.3}{\lg 2 \lg 5}<0$,

$\therefore \mathrm{ab}<\mathrm{a}+\mathrm{b}<0$.

故选: B.
",129,5,"12. (5 points) Set$a=\log _{0.2} 0.3, b=\log _{2} 0.3$, then $(\quad)$A.$a+b<a b<0$B.$a b<a+b<0$C.$a+b<0<a b$D.$a b<0<a+b$","solution:$\because \mathrm{a}=\log _{0.2} 0.3=\frac{1 \mathrm{~g} 0.3}{-\lg 5}, \mathrm{~b}=\log _{2} 0.3=\frac{\lg 0.3}{1 \mathrm{~g} 2}$,$\therefore \mathrm{a}+\mathrm{b}=\frac{\lg 0.3}{\lg 2}-\frac{\lg 0.3}{\lg 5}=\frac{\lg 0.3(\lg 5-\lg 2)}{\lg 2 \lg 5}=\frac{\lg 0.3 \lg \frac{5}{2}}{\lg 2 \lg 5}$,$\mathrm{ab}=-\frac{\lg 0.3}{\lg 2} \cdot \frac{\lg 0.3}{\lg 5}=\frac{\lg 0.3 \cdot 1 \mathrm{~g} \frac{10}{3}}{\lg 2 \lg 5}$,$\because \lg \frac{10}{3}>\lg \frac{5}{2}, \frac{\lg 0.3}{\lg 2 \lg 5}<0$,$\therefore \mathrm{ab}<\mathrm{a}+\mathrm{b}<0$.

So, the correct answer is: B.",100.0,103.55
2019,（新课标ⅰ）,"1.已知集合 $M=\{x \mid-4<x<2\}, N=\left\{x \mid x^{2}-x-6<0\right\}$, 则 $M \cap N=$
A. $\{x \mid-4<x<3\}$
B. $\{x \mid-4<x<-2\}$
C. $\{x \mid-2<x<2\}$
D.
$\{x \mid 2<x<3\}$
",['C'],"【详解】由题意得, $M=\{x \mid-4<x<2\}, N=\{x \mid-2<x<3\}$, 则

$M \cap N=\{x \mid-2<x<2\}$. 故选 C.
",130,5,"1. Given collections$M=\{x \mid-4<x<2\}, N=\left\{x \mid x^{2}-x-6<0\right\}$, then $M \cap N=$A.$\{x \mid-4<x<3\}$B.$\{x \mid-4<x<-2\}$C.$\{x \mid-2<x<2\}$D.$\{x \mid 2<x<3\}$","【Detailed explanation】From the question,$M=\{x \mid-4<x<2\}, N=\{x \mid-2<x<3\}$, then $M \cap N=\{x \mid-2<x<2\}$. So, the correct answer is C.",104.14,150.0
2019,（新课标ⅰ）,"2. 设复数 $z$ 满足 $|z-\mathrm{i}|=1, z$ 在复平面内对应的点为 $(x, y)$, 则
A. $(x+1)^{2}+y^{2}=1$
B. $(x-1)^{2}+y^{2}=1$
C. $x^{2}+(y-1)^{2}=1$
D.

$x^{2}+(y+1)^{2}=1$
",['C'],"【详解】 $z=x+y i, z-i==x+(y-1) i,|z-i|=\sqrt{x^{2}+(y-1)^{2}}=1$, 则 $x^{2}+(y-1)^{2}=1$. 故选 C.
",131,5,"2. Let the plural number$z$satisfy$|z-\mathrm{i}|=1, z$The corresponding points in the complex plane are$(x, y)$, but
A.$(x+1)^{2}+y^{2}=1$B.$(x-1)^{2}+y^{2}=1$C.$x^{2}+(y-1)^{2}=1$D.$x^{2}+(y+1)^{2}=1$","【Detailed explanation】$z=x+y i, z-i==x+(y-1) i,|z-i|=\sqrt{x^{2}+(y-1)^{2}}=1$, then $x^{2}+(y-1)^{2}=1$. So, the correct answer is C.",132.89,145.65
2019,（新课标ⅰ）,"3.已知 $a=\log _{2} 0.2, b=2^{0.2}, c=0.2^{0.3}$ ，则
A. $a<b<c$
B. $a<c<b$
C. $c<a<b$
D.

$b<c<a$
",['B'],"【详 解 】 $a=\log _{2} 0.2<\log _{2} 1=0, \quad b=2^{0.2}>2^{0}=1, \quad 0<0.2^{0.3}<0.2^{0}=1$, 则 $0<c<1, a<c<b$. 故选 B.
",132,5,"3. Given$a=\log _{2} 0.2, b=2^{0.2}, c=0.2^{0.3}$,but
A.$a<b<c$B.$a<c<b$C.$c<a<b$D.$b<c<a$","【Detailed explanation】$a=\log _{2} 0.2<\log _{2} 1=0, \quad b=2^{0.2}>2^{0}=1, \quad 0<0.2^{0.3}<0.2^{0}=1$, then $0<c<1, a<c<b$. So, the correct answer is B.",94.74,133.9
2019,（新课标ⅰ）,"7.已知非零向量 $\boldsymbol{a}, \boldsymbol{b}$ 满足 $|a|=2|b|$, 且 $(\boldsymbol{a}-\boldsymbol{b}) \perp \boldsymbol{b}$, 则 $\boldsymbol{a}$ 与 $\boldsymbol{b}$ 的夹角为
A. $\frac{\pi}{6}$
B. $\frac{\pi}{3}$
C. $\frac{2 \pi}{3}$
D. $\frac{5 \pi}{6}$
",['B'],"【详解】因为 $(a-b) \perp b$, 所以 $(a-b) \cdot b=a \cdot b-b^{2}=0$, 所以 $a \cdot b=b^{2}$, 所以 $\cos \theta=\frac{a \cdot b}{|a| \cdot|b|}=\frac{|b|^{2}}{2|b|^{2}}=\frac{1}{2}$, 所以 $a$ 与 $b$ 的夹角为 $\frac{\pi}{3}$, 故选 B.
",133,5,"7. Given non-zero vectors$\boldsymbol{a}, \boldsymbol{b}$satisfy$|a|=2|b|$, and$(\boldsymbol{a}-\boldsymbol{b}) \perp \boldsymbol{b}$, then $\boldsymbol{a}$and$\boldsymbol{b}$The angle of
A.$\frac{\pi}{6}$B.$\frac{\pi}{3}$C.$\frac{2 \pi}{3}$D.$\frac{5 \pi}{6}$","【Detailed explanation】Because$(a-b) \perp b$, so$(a-b) \cdot b=a \cdot b-b^{2}=0$, so$a \cdot b=b^{2}$, so$\cos \theta=\frac{a \cdot b}{|a| \cdot|b|}=\frac{|b|^{2}}{2|b|^{2}}=\frac{1}{2}$, so$a$and$b$The angle of$\frac{\pi}{3}$, so choose B.",109.24,114.22
2019,（新课标ⅰ）,"9. 记 $S_{n}$ 为等差数列 $\left\{a_{n}\right\}$ 的前 $n$ 项和. 已知 $S_{4}=0, a_{5}=5$, 则
A. $a_{n}=2 n-5$
B. $a_{n}=3 n-10$
C. $S_{n}=2 n^{2}-8 n$
D. $S_{n}=\frac{1}{2} n^{2}-2 n$
",['A'],"【详解】由题知, $\left\{\begin{array}{l}S_{4}=4 a_{1}+\frac{d}{2} \times 4 \times 3=0 \\ a_{5}=a_{1}+4 d=5\end{array}\right.$, 解得 $\left\{\begin{array}{l}a_{1}=-3 \\ d=2\end{array}, \therefore a_{n}=2 n-5\right.$, 故选 A.
",134,5,"9. Remember$S_{n}$Arithmetic sequence$\left\{a_{n}\right\}$The front$n$Items and. Given$S_{4}=0, a_{5}=5$, but
A.$a_{n}=2 n-5$B.$a_{n}=3 n-10$C.$S_{n}=2 n^{2}-8 n$D.$S_{n}=\frac{1}{2} n^{2}-2 n$","【Detailed explanation】From the question,$\left\{\begin{array}{l}S_{4}=4 a_{1}+\frac{d}{2} \times 4 \times 3=0 \\ a_{5}=a_{1}+4 d=5\end{array}\right.$, solve it$\left\{\begin{array}{l}a_{1}=-3 \\ d=2\end{array}, \therefore a_{n}=2 n-5\right.$, so choose A.",114.79,119.72
2019,（新课标ⅰ）,"11. 关于函数 $f(x)=\sin |x|+|\sin x|$ 有下述四个结论:

(1) $f(x)$ 是偶函数 $\quad$ (2) $f(x)$ 在区间 $\left(\frac{\pi}{2}, \pi\right)$ 单调递增

(3) $f(x)$ 在 $[-\pi, \pi]$ 有 4 个零点 (4) $f(x)$ 的最大值为 2

其中所有正确结论的编号是
A. (1)(2)(4)
B. (2)(4)
C. (1)(4)
D. (1)(3)
",['C'],"【详解】 $\because f(-x)=\sin |-x|+|\sin (-x)|=\sin |x|+|\sin x|=f(x), \therefore f(x)$ 为偶函数, 故(1) 正确. 当 $\frac{\pi}{2}<x<\pi$ 时, $f(x)=2 \sin x$, 它在区间 $\left(\frac{\pi}{2}, \pi\right)$ 单调递减, 故(2)错误. 当 $0 \leq x \leq \pi$ 时, $f(x)=2 \sin x$, 它有两个零点: $0 ， \pi$; 当 $-\pi \leq x<0$ 时,

$f(x)=\sin (-x)-\sin x=-2 \sin x$, 它有一个零点: $-\pi$, 故 $f(x)$ 在 $[-\pi, \pi]$ 有 3 个零点:

$-\pi, 0, \pi$, 故(3)错误. 当 $x \in[2 k \pi, 2 k \pi+\pi]\left(k \in \mathbf{N}^{\star}\right)$ 时, $f(x)=2 \sin x$; 当 $x \in[2 k \pi+\pi, 2 k \pi+2 \pi]\left(k \in \mathbf{N}^{*}\right)$ 时, $f(x)=\sin x-\sin x=0$, 又 $f(x)$ 为偶函数,

$\therefore f(x)$ 的最大值为 2 , 故(4)正确. 综上所述, (1)4) 正确, 故选 C.
",135,5,"11. About Functions$f(x)=\sin |x|+|\sin x|$There are four conclusions below:

(1)$f(x)$It's an even function$\quad$(2)$f(x)$In the interval$\left(\frac{\pi}{2}, \pi\right)$Monotonously increasing

(3)$f(x)$exist$[-\pi, \pi]$There are 4 zero points (4)$f(x)$The maximum value is 2

The number of all correct conclusions is
A. (1)(2)(4)
B. (2)(4)
C. (1)(4)
D. (1)(3)","【Detailed explanation】$\because f(-x)=\sin |-x|+|\sin (-x)|=\sin |x|+|\sin x|=f(x), \therefore f(x)$is an even function, so (1) is correct.$\frac{\pi}{2}<x<\pi$hour,$f(x)=2 \sin x$, it is in the interval$\left(\frac{\pi}{2}, \pi\right)$Monotonously decreasing, so (2) is wrong.$0 \leq x \leq \pi$hour,$f(x)=2 \sin x$, it has two zeros:$0 ， \pi$; when$-\pi \leq x<0$hour,$f(x)=\sin (-x)-\sin x=-2 \sin x$, it has a zero point:$-\pi$, therefore$f(x)$exist$[-\pi, \pi]$There are 3 zero points:$-\pi, 0, \pi$, so (3) is wrong.$x \in[2 k \pi, 2 k \pi+\pi]\left(k \in \mathbf{N}^{\star}\right)$hour,$f(x)=2 \sin x$; when$x \in[2 k \pi+\pi, 2 k \pi+2 \pi]\left(k \in \mathbf{N}^{*}\right)$hour,$f(x)=\sin x-\sin x=0$, again$f(x)$is an even function,$\therefore f(x)$The maximum value of 2 is 2, so (4) is correct. To sum up, (1)4) is correct, so choose C.",150.0,130.46
2019,（新课标ⅱ）,"1. 设集合 $A=\left\{x \mid x^{2}-5 x+6>0\right\}, B=\{x \mid x-1<0\}$, 则 $A \cap B=$
A. $(-\infty, 1)$
B. $(-2,1)$
C. $(-3,-1)$
D. $(3,+\infty)$
",['A'],"【详解】由题意得, $A=\{x \mid x 2$, 或 $x 3\}, B=\{x \mid x<1\}$, 则 $A \cap B=\{x \mid x<1\}$. 故选 A.
",136,5,"1. Set a collection$A=\left\{x \mid x^{2}-5 x+6>0\right\}, B=\{x \mid x-1<0\}$, then $A \cap B=$A.$(-\infty, 1)$B.$(-2,1)$C.$(-3,-1)$D.$(3,+\infty)$","【Detailed explanation】From the question,$A=\{x \mid x 2$, or$x 3\}, B=\{x \mid x<1\}$, then $A \cap B=\{x \mid x<1\}$. So, the correct answer is A.",104.23,150.0
2019,（新课标ⅱ）,"2. 设 $z=-3+2 \mathrm{i}$, 则在复平面内 $\bar{z}$ 对应的点位于
A. 第一象限
B. 第二象限
C. 第三象限
D. 第四象限
",['C'],"【详解】由 $z=-3+2 i$, 得 $\bar{z}=-3-2 i$, 则 $\bar{z}=-3-2 i$, 对应点 $(-3,-2)$ 位于第三象限. 故选 $\mathrm{C}$.
",137,5,"2. Set$z=-3+2 \mathrm{i}$, then in the complex plane$\bar{z}$The corresponding point is at
A. First Quadrant
B. Second Quadrant
C. Third Quadrant
D. Fourth Quadrant","【Detailed explanation】B$z=-3+2 i$, have to$\bar{z}=-3-2 i$, then $\bar{z}=-3-2 i$, corresponding points$(-3,-2)$Located in the third quadrant. So, the correct answer is$\mathrm{C}$.",150.0,150.0
2019,（新课标ⅱ）,"3. 已知 $\overrightarrow{A B}=(2,3), \overrightarrow{A C}=(3, t), \overrightarrow{B C}=1$, 则 $\overrightarrow{A B} \cdot \overrightarrow{B C}=$
A. -3
B. -2
C. 2
D. 3
",['C'],"【详解】由 $\overrightarrow{B C}=\overrightarrow{A C}-\overrightarrow{A B}=(1, t-3),|\overrightarrow{B C}|=\sqrt{1^{2}+(t-3)^{2}}=1$, 得 $t=3$, 则 $\overrightarrow{B C}=(1,0)$, $\overrightarrow{A B} \cdot \overrightarrow{B C}=(2,3) \cdot(1,0)=2 \times 1+3 \times 0=2$. 故选 C.
",138,5,"3. Given$\overrightarrow{A B}=(2,3), \overrightarrow{A C}=(3, t), \overrightarrow{B C}=1$, then $\overrightarrow{A B} \cdot \overrightarrow{B C}=$A. -3
B. -2
C. 2
D. 3","【Detailed explanation】B$\overrightarrow{B C}=\overrightarrow{A C}-\overrightarrow{A B}=(1, t-3),|\overrightarrow{B C}|=\sqrt{1^{2}+(t-3)^{2}}=1$, have to$t=3$, then $\overrightarrow{B C}=(1,0)$,$\overrightarrow{A B} \cdot \overrightarrow{B C}=(2,3) \cdot(1,0)=2 \times 1+3 \times 0=2$. So, the correct answer is C.",101.83,117.16
